subject,condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,rt
AAM17,aam,secondstep11,critical,noun,46,0,notnoun,1012
AAM17,aam,severalstep9,critical,notnoun,24,0,notnoun,4097
AAM17,aam,sidewalkstep8,critical,noun,72,1,noun,3016
AAM17,aam,silverstep10,critical,noun,65,1,noun,847
AAM17,aam,similarstep10,critical,notnoun,99,0,notnoun,1283
AAM17,aam,solidstep12,critical,notnoun,52,1,noun,1188
AAM17,aam,submarinestep10,critical,noun,54,1,noun,1216
AAM17,aam,sufferstep8,critical,notnoun,15,0,notnoun,2203
AAM17,aam,superpowerstep12,critical,noun,80,1,noun,1126
AAM17,aam,surrenderstep8,critical,notnoun,17,0,notnoun,1548
AAM17,aam,tobacco,filler,noun,56,1,noun,890
AAM17,aam,totally,filler,notnoun,8,0,notnoun,1386
AAM17,aam,tutorial,filler,noun,96,1,noun,1089
AAM17,aam,typical,filler,notnoun,81,0,notnoun,1290
AAM17,aam,umbrella,filler,noun,41,1,noun,1600
AAM17,aam,unique,filler,notnoun,58,1,noun,1126
AAM17,aam,vibrant,filler,notnoun,75,0,notnoun,1432
AAM17,aam,warrantee,filler,noun,68,1,noun,1086
AAM17,aam,weekly,filler,notnoun,91,0,notnoun,1315
AAM17,aam,wrinkle,filler,noun,14,1,noun,2983
AAM17,aam,yell,filler,notnoun,1,0,notnoun,1788
AAM17,aam,yoghurt,filler,noun,7,1,noun,877
AAM18,aam,acerbicstep12,critical,notnoun,59,0,notnoun,2972
AAM18,aam,alone,filler,notnoun,53,0,notnoun,1181
AAM18,aam,america,filler,noun,2,1,noun,834
AAM18,aam,anemia,filler,noun,60,1,noun,1256
AAM18,aam,animal,filler,noun,27,0,notnoun,854
AAM18,aam,annoying,filler,notnoun,38,0,notnoun,927
AAM18,aam,appear,filler,notnoun,78,0,notnoun,1986
AAM18,aam,around,filler,notnoun,90,0,notnoun,1172
AAM18,aam,avenue,filler,noun,12,1,noun,1016
AAM18,aam,bakery,filler,noun,71,1,noun,944
AAM18,aam,ballerina,filler,noun,79,1,noun,1441
AAM18,aam,basementstep11,critical,noun,93,1,noun,1896
AAM18,aam,beauty,filler,noun,39,1,noun,742
AAM18,aam,become,filler,notnoun,44,0,notnoun,3395
AAM18,aam,brain,filler,noun,62,1,noun,1384
AAM18,aam,camera,filler,noun,33,1,noun,1040
AAM18,aam,casserolestep12,critical,noun,43,1,noun,1318
AAM18,aam,ciderstep9,critical,noun,32,1,noun,1020
AAM18,aam,degree,filler,noun,40,0,notnoun,2104
AAM18,aam,depend,filler,notnoun,89,0,notnoun,997
AAM18,aam,develop,filler,notnoun,74,0,notnoun,1405
AAM18,aam,document,filler,noun,85,1,noun,1458
AAM18,aam,dragon,filler,noun,9,1,noun,1445
AAM18,aam,embody,filler,notnoun,57,0,notnoun,1058
AAM18,aam,energy,filler,noun,31,1,noun,1480
AAM18,aam,engine,filler,noun,16,1,noun,881
AAM18,aam,enroll,filler,notnoun,36,0,notnoun,1170
AAM18,aam,eternal,filler,notnoun,50,0,notnoun,3302
AAM18,aam,evolve,filler,notnoun,92,0,notnoun,1013
AAM18,aam,failure,filler,noun,82,1,noun,1326
AAM18,aam,family,filler,noun,84,1,noun,1409
AAM18,aam,felony,filler,noun,83,1,noun,989
AAM18,aam,freeze,filler,notnoun,98,0,notnoun,1313
AAM18,aam,fumble,filler,notnoun,3,0,notnoun,1026
AAM18,aam,garden,filler,noun,25,1,noun,938
AAM18,aam,gasolinestep11,critical,noun,22,1,noun,1243
AAM18,aam,global,filler,notnoun,97,0,notnoun,1144
AAM18,aam,grapple,filler,notnoun,20,0,notnoun,903
AAM18,aam,guilty,filler,notnoun,64,0,notnoun,734
AAM18,aam,gullible,filler,notnoun,47,0,notnoun,1220
AAM18,aam,hamburger,filler,noun,11,1,noun,899
AAM18,aam,harmful,filler,notnoun,26,0,notnoun,1106
AAM18,aam,hidden,filler,notnoun,76,0,notnoun,1538
AAM18,aam,honeymoon,filler,noun,19,1,noun,1728
AAM18,aam,human,filler,noun,29,1,noun,788
AAM18,aam,ignore,filler,notnoun,30,0,notnoun,880
AAM18,aam,image,filler,noun,23,1,noun,1005
AAM18,aam,immoral,filler,notnoun,45,0,notnoun,1202
AAM18,aam,immune,filler,notnoun,10,0,notnoun,2517
AAM18,aam,ironic,filler,notnoun,67,0,notnoun,1018
AAM18,aam,kidnap,filler,notnoun,73,0,notnoun,1343
AAM18,aam,lawyer,filler,noun,51,1,noun,943
AAM18,aam,lunatic,filler,notnoun,95,1,noun,1124
AAM18,aam,manually,filler,notnoun,61,0,notnoun,1034
AAM18,aam,marina,filler,noun,37,1,noun,1277
AAM18,aam,military,filler,noun,77,1,noun,1439
AAM18,aam,mineral,filler,noun,70,1,noun,1199
AAM18,aam,momentary,filler,notnoun,21,0,notnoun,1060
AAM18,aam,occupy,filler,notnoun,13,0,notnoun,951
AAM18,aam,omelet,filler,noun,88,1,noun,1222
AAM18,aam,opaque,filler,notnoun,4,0,notnoun,1465
AAM18,aam,orbital,filler,notnoun,35,1,noun,1088
AAM18,aam,overcome,filler,notnoun,42,0,notnoun,2788
AAM18,aam,parable,filler,noun,63,1,noun,1284
AAM18,aam,parrot,filler,noun,94,1,noun,886
AAM18,aam,pineapple,filler,noun,66,1,noun,833
AAM18,aam,recovery,filler,noun,87,0,notnoun,855
AAM18,aam,regular,filler,notnoun,18,0,notnoun,1291
AAM18,aam,relate,filler,notnoun,0,0,notnoun,1068
AAM18,aam,remedial,filler,notnoun,55,0,notnoun,1401
AAM18,aam,remind,filler,notnoun,5,0,notnoun,911
AAM18,aam,romantic,filler,notnoun,86,0,notnoun,1147
AAM18,aam,royalty,filler,noun,49,1,noun,2474
AAM18,aam,sabrestep10,critical,noun,69,0,notnoun,1782
AAM18,aam,saltystep14,critical,notnoun,28,0,notnoun,1103
AAM18,aam,sandalstep11,critical,noun,48,1,noun,1220
AAM18,aam,seaweedstep12,critical,noun,6,1,noun,1438
AAM18,aam,secludedstep10,critical,notnoun,34,0,notnoun,1160
AAM18,aam,secondstep11,critical,noun,46,0,notnoun,1109
AAM18,aam,severalstep9,critical,notnoun,24,0,notnoun,1726
AAM18,aam,sidewalkstep8,critical,noun,72,1,noun,1973
AAM18,aam,silverstep10,critical,noun,65,1,noun,923
AAM18,aam,similarstep10,critical,notnoun,99,0,notnoun,1220
AAM18,aam,solidstep12,critical,notnoun,52,1,noun,1017
AAM18,aam,submarinestep10,critical,noun,54,1,noun,941
AAM18,aam,sufferstep8,critical,notnoun,15,0,notnoun,1828
AAM18,aam,superpowerstep12,critical,noun,80,1,noun,1474
AAM18,aam,surrenderstep8,critical,notnoun,17,0,notnoun,2556
AAM18,aam,tobacco,filler,noun,56,1,noun,1235
AAM18,aam,totally,filler,notnoun,8,0,notnoun,1414
AAM18,aam,tutorial,filler,noun,96,1,noun,1217
AAM18,aam,typical,filler,notnoun,81,0,notnoun,1387
AAM18,aam,umbrella,filler,noun,41,1,noun,1001
AAM18,aam,unique,filler,notnoun,58,0,notnoun,737
AAM18,aam,vibrant,filler,notnoun,75,0,notnoun,1380
AAM18,aam,warrantee,filler,noun,68,1,noun,943
AAM18,aam,weekly,filler,notnoun,91,0,notnoun,3098
AAM18,aam,wrinkle,filler,noun,14,0,notnoun,2513
AAM18,aam,yell,filler,notnoun,1,0,notnoun,1643
AAM18,aam,yoghurt,filler,noun,7,1,noun,905
AAM19,aam,acerbicstep12,critical,notnoun,63,0,notnoun,1156
AAM19,aam,alone,filler,notnoun,77,0,notnoun,1090
AAM19,aam,america,filler,noun,10,1,noun,2790
AAM19,aam,anemia,filler,noun,56,0,notnoun,855
AAM19,aam,animal,filler,noun,42,1,noun,1061
AAM19,aam,annoying,filler,notnoun,37,0,notnoun,969
AAM19,aam,appear,filler,notnoun,27,0,notnoun,985
AAM19,aam,around,filler,notnoun,36,0,notnoun,1095
AAM19,aam,avenue,filler,noun,38,0,notnoun,1274
AAM19,aam,bakery,filler,noun,79,1,noun,1665
AAM19,aam,ballerina,filler,noun,65,1,noun,2574
AAM19,aam,basementstep11,critical,noun,33,1,noun,2259
AAM19,aam,beauty,filler,noun,90,0,notnoun,983
AAM19,aam,become,filler,notnoun,55,0,notnoun,1240
AAM19,aam,brain,filler,noun,54,1,noun,1762
AAM19,aam,camera,filler,noun,20,1,noun,1030
AAM19,aam,casserolestep12,critical,noun,3,0,notnoun,1080
AAM19,aam,degree,filler,noun,57,1,noun,2077
AAM19,aam,depend,filler,notnoun,72,0,notnoun,1407
AAM19,aam,develop,filler,notnoun,70,0,notnoun,1113
AAM19,aam,document,filler,noun,58,0,notnoun,1367
AAM19,aam,dragon,filler,noun,61,1,noun,1741
AAM19,aam,embody,filler,notnoun,28,0,notnoun,1338
AAM19,aam,energy,filler,noun,16,0,notnoun,1149
AAM19,aam,engine,filler,noun,46,1,noun,2009
AAM19,aam,enroll,filler,notnoun,82,0,notnoun,1273
AAM19,aam,eternal,filler,notnoun,67,0,notnoun,1705
AAM19,aam,evolve,filler,notnoun,18,0,notnoun,1035
AAM19,aam,failure,filler,noun,97,0,notnoun,924
AAM19,aam,felony,filler,noun,34,0,notnoun,1293
AAM19,aam,freeze,filler,notnoun,2,0,notnoun,1401
AAM19,aam,fumble,filler,notnoun,0,0,notnoun,1146
AAM19,aam,garden,filler,noun,44,1,noun,1454
AAM19,aam,gasolinestep11,critical,noun,69,1,noun,1364
AAM19,aam,global,filler,notnoun,39,0,notnoun,1774
AAM19,aam,grapple,filler,notnoun,52,0,notnoun,716
AAM19,aam,guilty,filler,notnoun,31,0,notnoun,934
AAM19,aam,gullible,filler,notnoun,73,0,notnoun,1135
AAM19,aam,hamburger,filler,noun,66,1,noun,1370
AAM19,aam,harmful,filler,notnoun,49,0,notnoun,1096
AAM19,aam,hidden,filler,notnoun,48,0,notnoun,1235
AAM19,aam,honeymoon,filler,noun,12,1,noun,1628
AAM19,aam,human,filler,noun,25,1,noun,948
AAM19,aam,ignore,filler,notnoun,71,0,notnoun,1010
AAM19,aam,image,filler,noun,24,1,noun,1358
AAM19,aam,immoral,filler,notnoun,13,0,notnoun,2402
AAM19,aam,immune,filler,notnoun,75,0,notnoun,1009
AAM19,aam,ironic,filler,notnoun,4,0,notnoun,1141
AAM19,aam,kidnap,filler,notnoun,21,0,notnoun,1159
AAM19,aam,lawyer,filler,noun,98,1,noun,2614
AAM19,aam,lunatic,filler,notnoun,22,0,notnoun,1387
AAM19,aam,manually,filler,notnoun,89,0,notnoun,1831
AAM19,aam,marina,filler,noun,29,1,noun,2208
AAM19,aam,military,filler,noun,78,1,noun,3143
AAM19,aam,mineral,filler,noun,87,1,noun,1569
AAM19,aam,momentary,filler,notnoun,83,0,notnoun,1026
AAM19,aam,occupy,filler,notnoun,76,0,notnoun,940
AAM19,aam,omelet,filler,noun,45,1,noun,985
AAM19,aam,opaque,filler,notnoun,84,0,notnoun,1694
AAM19,aam,orbital,filler,notnoun,59,0,notnoun,1563
AAM19,aam,overcome,filler,notnoun,8,0,notnoun,985
AAM19,aam,parable,filler,noun,14,0,notnoun,1001
AAM19,aam,parrot,filler,noun,41,1,noun,1225
AAM19,aam,pineapple,filler,noun,7,1,noun,1252
AAM19,aam,recovery,filler,noun,68,0,notnoun,1018
AAM19,aam,regular,filler,notnoun,91,0,notnoun,1500
AAM19,aam,relate,filler,notnoun,62,0,notnoun,1197
AAM19,aam,remedial,filler,notnoun,94,0,notnoun,980
AAM19,aam,remind,filler,notnoun,86,0,notnoun,1375
AAM19,aam,romantic,filler,notnoun,95,0,notnoun,985
AAM19,aam,royalty,filler,noun,74,0,notnoun,1751
AAM19,aam,sabrestep10,critical,noun,92,1,noun,3548
AAM19,aam,saltystep14,critical,notnoun,6,0,notnoun,1932
AAM19,aam,sandalstep11,critical,noun,32,1,noun,1313
AAM19,aam,seaweedstep12,critical,noun,50,1,noun,1245
AAM19,aam,secludedstep10,critical,notnoun,30,0,notnoun,1192
AAM19,aam,secondstep11,critical,noun,88,0,notnoun,1207
AAM19,aam,severalstep9,critical,notnoun,15,0,notnoun,1437
AAM19,aam,sidewalkstep8,critical,noun,64,1,noun,1392
AAM19,aam,silverstep10,critical,noun,93,1,noun,1806
AAM19,aam,similarstep10,critical,notnoun,47,0,notnoun,1492
AAM19,aam,solidstep12,critical,notnoun,80,0,notnoun,2779
AAM19,aam,submarinestep10,critical,noun,53,1,noun,1423
AAM19,aam,sufferstep8,critical,notnoun,60,0,notnoun,837
AAM19,aam,superpowerstep12,critical,noun,35,0,notnoun,2293
AAM19,aam,surrenderstep8,critical,notnoun,43,0,notnoun,1159
AAM19,aam,tobacco,filler,noun,9,1,noun,1808
AAM19,aam,totally,filler,notnoun,40,0,notnoun,1114
AAM19,aam,tutorial,filler,noun,19,0,notnoun,925
AAM19,aam,typical,filler,notnoun,81,0,notnoun,942
AAM19,aam,umbrella,filler,noun,23,1,noun,1278
AAM19,aam,vibrant,filler,notnoun,17,0,notnoun,4380
AAM19,aam,warrantee,filler,noun,1,0,notnoun,1250
AAM19,aam,weekly,filler,notnoun,96,0,notnoun,962
AAM19,aam,wrinkle,filler,noun,26,0,notnoun,920
AAM19,aam,yell,filler,notnoun,85,0,notnoun,2961
AAM19,aam,yoghurt,filler,noun,99,1,noun,904
AAM20,aam,acerbicstep12,critical,notnoun,21,0,notnoun,920
AAM20,aam,alone,filler,notnoun,81,0,notnoun,886
AAM20,aam,america,filler,noun,67,0,notnoun,821
AAM20,aam,anemia,filler,noun,52,0,notnoun,855
AAM20,aam,animal,filler,noun,86,1,noun,766
AAM20,aam,annoying,filler,notnoun,40,1,noun,1055
AAM20,aam,appear,filler,notnoun,54,0,notnoun,985
AAM20,aam,around,filler,notnoun,92,0,notnoun,1285
AAM20,aam,avenue,filler,noun,63,0,notnoun,809
AAM20,aam,bakery,filler,noun,38,1,noun,848
AAM20,aam,ballerina,filler,noun,28,1,noun,832
AAM20,aam,basementstep11,critical,noun,35,0,notnoun,902
AAM20,aam,beauty,filler,noun,17,0,notnoun,863
AAM20,aam,become,filler,notnoun,6,0,notnoun,1287
AAM20,aam,brain,filler,noun,76,1,noun,947
AAM20,aam,camera,filler,noun,55,1,noun,718
AAM20,aam,casserolestep12,critical,noun,39,1,noun,1006
AAM20,aam,ciderstep9,critical,noun,12,0,notnoun,886
AAM20,aam,degree,filler,noun,22,1,noun,758
AAM20,aam,depend,filler,notnoun,44,0,notnoun,1125
AAM20,aam,develop,filler,notnoun,24,1,noun,1087
AAM20,aam,document,filler,noun,83,0,notnoun,1135
AAM20,aam,dragon,filler,noun,61,1,noun,1401
AAM20,aam,embody,filler,notnoun,53,0,notnoun,1026
AAM20,aam,energy,filler,noun,2,0,notnoun,826
AAM20,aam,engine,filler,noun,74,1,noun,695
AAM20,aam,enroll,filler,notnoun,60,0,notnoun,863
AAM20,aam,eternal,filler,notnoun,75,0,notnoun,1117
AAM20,aam,evolve,filler,notnoun,45,0,notnoun,734
AAM20,aam,failure,filler,noun,95,0,notnoun,1419
AAM20,aam,family,filler,noun,85,1,noun,830
AAM20,aam,felony,filler,noun,69,1,noun,1072
AAM20,aam,freeze,filler,notnoun,77,0,notnoun,1191
AAM20,aam,fumble,filler,notnoun,43,0,notnoun,1324
AAM20,aam,garden,filler,noun,46,1,noun,807
AAM20,aam,gasolinestep11,critical,noun,27,1,noun,883
AAM20,aam,global,filler,notnoun,3,1,noun,730
AAM20,aam,grapple,filler,notnoun,16,0,notnoun,1030
AAM20,aam,guilty,filler,notnoun,37,0,notnoun,770
AAM20,aam,gullible,filler,notnoun,14,0,notnoun,1177
AAM20,aam,hamburger,filler,noun,70,0,notnoun,789
AAM20,aam,harmful,filler,notnoun,33,0,notnoun,897
AAM20,aam,hidden,filler,notnoun,94,0,notnoun,952
AAM20,aam,honeymoon,filler,noun,42,0,notnoun,1074
AAM20,aam,human,filler,noun,31,1,noun,849
AAM20,aam,ignore,filler,notnoun,59,0,notnoun,801
AAM20,aam,image,filler,noun,89,1,noun,1004
AAM20,aam,immoral,filler,notnoun,19,0,notnoun,1076
AAM20,aam,immune,filler,notnoun,1,0,notnoun,1198
AAM20,aam,ironic,filler,notnoun,79,0,notnoun,1102
AAM20,aam,kidnap,filler,notnoun,88,1,noun,987
AAM20,aam,lawyer,filler,noun,56,1,noun,878
AAM20,aam,lunatic,filler,notnoun,15,1,noun,771
AAM20,aam,manually,filler,notnoun,9,0,notnoun,888
AAM20,aam,marina,filler,noun,78,1,noun,1145
AAM20,aam,military,filler,noun,64,1,noun,736
AAM20,aam,mineral,filler,noun,36,1,noun,1023
AAM20,aam,momentary,filler,notnoun,25,0,notnoun,1018
AAM20,aam,occupy,filler,notnoun,80,0,notnoun,1144
AAM20,aam,omelet,filler,noun,7,0,notnoun,868
AAM20,aam,opaque,filler,notnoun,82,0,notnoun,1187
AAM20,aam,orbital,filler,notnoun,62,0,notnoun,852
AAM20,aam,overcome,filler,notnoun,32,0,notnoun,855
AAM20,aam,parable,filler,noun,87,1,noun,1057
AAM20,aam,parrot,filler,noun,47,1,noun,854
AAM20,aam,pineapple,filler,noun,99,1,noun,802
AAM20,aam,recovery,filler,noun,29,0,notnoun,805
AAM20,aam,regular,filler,notnoun,73,0,notnoun,1205
AAM20,aam,relate,filler,notnoun,18,0,notnoun,806
AAM20,aam,remedial,filler,notnoun,68,1,noun,1119
AAM20,aam,remind,filler,notnoun,50,0,notnoun,914
AAM20,aam,romantic,filler,notnoun,5,0,notnoun,901
AAM20,aam,royalty,filler,noun,84,1,noun,982
AAM20,aam,sabrestep10,critical,noun,8,0,notnoun,885
AAM20,aam,saltystep14,critical,notnoun,72,0,notnoun,918
AAM20,aam,sandalstep11,critical,noun,41,1,noun,1071
AAM20,aam,seaweedstep12,critical,noun,11,1,noun,1023
AAM20,aam,secludedstep10,critical,notnoun,66,0,notnoun,1005
AAM20,aam,secondstep11,critical,noun,57,1,noun,800
AAM20,aam,severalstep9,critical,notnoun,65,0,notnoun,1136
AAM20,aam,sidewalkstep8,critical,noun,49,1,noun,1158
AAM20,aam,silverstep10,critical,noun,48,0,notnoun,1157
AAM20,aam,similarstep10,critical,notnoun,93,0,notnoun,813
AAM20,aam,solidstep12,critical,notnoun,30,0,notnoun,944
AAM20,aam,submarinestep10,critical,noun,0,1,noun,878
AAM20,aam,sufferstep8,critical,notnoun,34,0,notnoun,1244
AAM20,aam,superpowerstep12,critical,noun,91,0,notnoun,1510
AAM20,aam,surrenderstep8,critical,notnoun,23,0,notnoun,970
AAM20,aam,tobacco,filler,noun,97,1,noun,1033
AAM20,aam,totally,filler,notnoun,20,0,notnoun,1057
AAM20,aam,tutorial,filler,noun,26,1,noun,960
AAM20,aam,typical,filler,notnoun,4,1,noun,878
AAM20,aam,umbrella,filler,noun,51,1,noun,826
AAM20,aam,unique,filler,notnoun,71,0,notnoun,870
AAM20,aam,vibrant,filler,notnoun,98,0,notnoun,1283
AAM20,aam,warrantee,filler,noun,58,0,notnoun,1761
AAM20,aam,weekly,filler,notnoun,13,0,notnoun,968
AAM20,aam,wrinkle,filler,noun,96,0,notnoun,674
AAM20,aam,yell,filler,notnoun,90,0,notnoun,1163
AAM20,aam,yoghurt,filler,noun,10,1,noun,1075
AAM21,aam,alone,filler,notnoun,82,0,notnoun,1380
AAM21,aam,america,filler,noun,93,1,noun,1429
AAM21,aam,anemia,filler,noun,58,1,noun,1263
AAM21,aam,animal,filler,noun,75,1,noun,863
AAM21,aam,annoying,filler,notnoun,34,0,notnoun,1751
AAM21,aam,appear,filler,notnoun,11,0,notnoun,1998
AAM21,aam,around,filler,notnoun,30,0,notnoun,1737
AAM21,aam,avenue,filler,noun,77,1,noun,1594
AAM21,aam,bakery,filler,noun,49,1,noun,1390
AAM21,aam,ballerina,filler,noun,66,1,noun,1042
AAM21,aam,basementstep11,critical,noun,87,1,noun,1013
AAM21,aam,beauty,filler,noun,16,0,notnoun,1398
AAM21,aam,become,filler,notnoun,68,0,notnoun,1275
AAM21,aam,brain,filler,noun,79,1,noun,1904
AAM21,aam,camera,filler,noun,2,1,noun,802
AAM21,aam,casserolestep12,critical,noun,22,1,noun,2148
AAM21,aam,ciderstep9,critical,noun,44,1,noun,2363
AAM21,aam,degree,filler,noun,67,1,noun,1506
AAM21,aam,depend,filler,notnoun,60,0,notnoun,1296
AAM21,aam,develop,filler,notnoun,90,0,notnoun,1452
AAM21,aam,document,filler,noun,46,1,noun,2507
AAM21,aam,dragon,filler,noun,18,1,noun,1445
AAM21,aam,embody,filler,notnoun,56,0,notnoun,1688
AAM21,aam,energy,filler,noun,43,1,noun,3361
AAM21,aam,engine,filler,noun,9,1,noun,1405
AAM21,aam,enroll,filler,notnoun,85,0,notnoun,1876
AAM21,aam,eternal,filler,notnoun,29,0,notnoun,1444
AAM21,aam,evolve,filler,notnoun,41,0,notnoun,1443
AAM21,aam,failure,filler,noun,94,0,notnoun,1252
AAM21,aam,family,filler,noun,10,1,noun,2102
AAM21,aam,felony,filler,noun,78,1,noun,1175
AAM21,aam,freeze,filler,notnoun,57,0,notnoun,2104
AAM21,aam,fumble,filler,notnoun,48,0,notnoun,3180
AAM21,aam,garden,filler,noun,89,1,noun,1121
AAM21,aam,gasolinestep11,critical,noun,63,1,noun,1077
AAM21,aam,grapple,filler,notnoun,21,0,notnoun,1949
AAM21,aam,guilty,filler,notnoun,74,0,notnoun,992
AAM21,aam,gullible,filler,notnoun,5,0,notnoun,2156
AAM21,aam,hamburger,filler,noun,15,1,noun,901
AAM21,aam,harmful,filler,notnoun,84,0,notnoun,1551
AAM21,aam,hidden,filler,notnoun,40,0,notnoun,1651
AAM21,aam,honeymoon,filler,noun,69,1,noun,1178
AAM21,aam,human,filler,noun,12,1,noun,1132
AAM21,aam,ignore,filler,notnoun,53,0,notnoun,1157
AAM21,aam,image,filler,noun,62,1,noun,2171
AAM21,aam,immoral,filler,notnoun,17,0,notnoun,1800
AAM21,aam,immune,filler,notnoun,38,0,notnoun,1825
AAM21,aam,ironic,filler,notnoun,52,0,notnoun,1616
AAM21,aam,kidnap,filler,notnoun,81,0,notnoun,1655
AAM21,aam,lawyer,filler,noun,97,1,noun,974
AAM21,aam,lunatic,filler,notnoun,55,1,noun,1344
AAM21,aam,manually,filler,notnoun,86,0,notnoun,1512
AAM21,aam,marina,filler,noun,59,1,noun,3969
AAM21,aam,military,filler,noun,64,1,noun,1750
AAM21,aam,mineral,filler,noun,47,1,noun,1243
AAM21,aam,momentary,filler,notnoun,35,0,notnoun,1592
AAM21,aam,occupy,filler,notnoun,27,0,notnoun,1478
AAM21,aam,omelet,filler,noun,70,1,noun,989
AAM21,aam,opaque,filler,notnoun,31,0,notnoun,1239
AAM21,aam,orbital,filler,notnoun,54,0,notnoun,1687
AAM21,aam,overcome,filler,notnoun,0,0,notnoun,1266
AAM21,aam,parable,filler,noun,99,1,noun,2128
AAM21,aam,parrot,filler,noun,73,1,noun,1629
AAM21,aam,pineapple,filler,noun,33,1,noun,1342
AAM21,aam,recovery,filler,noun,61,0,notnoun,1633
AAM21,aam,regular,filler,notnoun,6,0,notnoun,1753
AAM21,aam,relate,filler,notnoun,32,0,notnoun,1066
AAM21,aam,remedial,filler,notnoun,4,0,notnoun,1615
AAM21,aam,remind,filler,notnoun,36,0,notnoun,1119
AAM21,aam,romantic,filler,notnoun,42,0,notnoun,1210
AAM21,aam,royalty,filler,noun,98,1,noun,1826
AAM21,aam,sabrestep10,critical,noun,3,1,noun,2648
AAM21,aam,saltystep14,critical,notnoun,51,0,notnoun,1298
AAM21,aam,sandalstep11,critical,noun,8,1,noun,1930
AAM21,aam,seaweedstep12,critical,noun,20,1,noun,1787
AAM21,aam,secludedstep10,critical,notnoun,39,0,notnoun,3098
AAM21,aam,secondstep11,critical,noun,95,1,noun,2732
AAM21,aam,severalstep9,critical,notnoun,1,0,notnoun,2217
AAM21,aam,sidewalkstep8,critical,noun,26,1,noun,1266
AAM21,aam,silverstep10,critical,noun,23,1,noun,1115
AAM21,aam,similarstep10,critical,notnoun,13,0,notnoun,1805
AAM21,aam,solidstep12,critical,notnoun,76,0,notnoun,2936
AAM21,aam,submarinestep10,critical,noun,50,1,noun,1397
AAM21,aam,sufferstep8,critical,notnoun,96,0,notnoun,2362
AAM21,aam,superpowerstep12,critical,noun,14,1,noun,1609
AAM21,aam,surrenderstep8,critical,notnoun,19,0,notnoun,1750
AAM21,aam,tobacco,filler,noun,92,1,noun,1232
AAM21,aam,totally,filler,notnoun,88,0,notnoun,4836
AAM21,aam,tutorial,filler,noun,72,1,noun,1983
AAM21,aam,typical,filler,notnoun,25,0,notnoun,1106
AAM21,aam,umbrella,filler,noun,24,1,noun,866
AAM21,aam,unique,filler,notnoun,80,0,notnoun,1461
AAM21,aam,vibrant,filler,notnoun,91,0,notnoun,2216
AAM21,aam,warrantee,filler,noun,45,1,noun,1470
AAM21,aam,weekly,filler,notnoun,28,0,notnoun,1665
AAM21,aam,wrinkle,filler,noun,83,1,noun,1221
AAM21,aam,yell,filler,notnoun,37,1,noun,2056
AAM21,aam,yoghurt,filler,noun,65,1,noun,1120
AAM22,aam,acerbicstep12,critical,notnoun,57,0,notnoun,2037
AAM22,aam,alone,filler,notnoun,93,0,notnoun,1447
AAM22,aam,america,filler,noun,15,1,noun,1195
AAM22,aam,anemia,filler,noun,20,0,notnoun,2441
AAM22,aam,animal,filler,noun,88,1,noun,1667
AAM22,aam,annoying,filler,notnoun,64,0,notnoun,1139
AAM22,aam,appear,filler,notnoun,82,0,notnoun,1253
AAM22,aam,around,filler,notnoun,95,0,notnoun,1978
AAM22,aam,avenue,filler,noun,37,1,noun,1435
AAM22,aam,bakery,filler,noun,43,1,noun,1047
AAM22,aam,ballerina,filler,noun,36,1,noun,992
AAM22,aam,basementstep11,critical,noun,8,1,noun,990
AAM22,aam,beauty,filler,noun,51,0,notnoun,1012
AAM22,aam,become,filler,notnoun,52,0,notnoun,1177
AAM22,aam,brain,filler,noun,80,1,noun,840
AAM22,aam,camera,filler,noun,9,1,noun,1606
AAM22,aam,casserolestep12,critical,noun,71,1,noun,1074
AAM22,aam,ciderstep9,critical,noun,68,1,noun,1225
AAM22,aam,degree,filler,noun,14,1,noun,1135
AAM22,aam,depend,filler,notnoun,25,0,notnoun,1151
AAM22,aam,develop,filler,notnoun,86,0,notnoun,2541
AAM22,aam,document,filler,noun,59,1,noun,1252
AAM22,aam,dragon,filler,noun,78,1,noun,1046
AAM22,aam,embody,filler,notnoun,89,0,notnoun,1663
AAM22,aam,energy,filler,noun,28,0,notnoun,1557
AAM22,aam,engine,filler,noun,87,1,noun,1239
AAM22,aam,enroll,filler,notnoun,35,0,notnoun,1507
AAM22,aam,eternal,filler,notnoun,74,0,notnoun,1902
AAM22,aam,evolve,filler,notnoun,45,0,notnoun,1053
AAM22,aam,failure,filler,noun,46,0,notnoun,1237
AAM22,aam,family,filler,noun,23,1,noun,974
AAM22,aam,felony,filler,noun,98,1,noun,1576
AAM22,aam,freeze,filler,notnoun,91,0,notnoun,1748
AAM22,aam,fumble,filler,notnoun,73,0,notnoun,2075
AAM22,aam,garden,filler,noun,60,1,noun,1198
AAM22,aam,gasolinestep11,critical,noun,49,1,noun,1723
AAM22,aam,global,filler,notnoun,66,0,notnoun,2053
AAM22,aam,grapple,filler,notnoun,24,0,notnoun,1279
AAM22,aam,guilty,filler,notnoun,4,0,notnoun,834
AAM22,aam,gullible,filler,notnoun,58,0,notnoun,1606
AAM22,aam,hamburger,filler,noun,72,1,noun,1770
AAM22,aam,harmful,filler,notnoun,47,1,noun,2428
AAM22,aam,hidden,filler,notnoun,26,0,notnoun,1932
AAM22,aam,honeymoon,filler,noun,10,1,noun,1488
AAM22,aam,human,filler,noun,53,1,noun,996
